Number	StepOneRunFileName	LongName	PCRSampleName	sampleType	sampleType2	Instrument	Target Name	Ct	Tm1	Tm2	Tm3	VolumeSampled_ml	LysisVolume_ul	PurificationVolume_ul	ElutionVolume_ul	qPCRDilution	qPCRTemplate_ul	UnivStd_cpRXN	UniivStd_cpSeawater	UnivStd_AveCPSW	UnivStd_SDcpSW	LODLOQ_cpRXN	LODLOQ_cpMLSW	LatitudeStart	LongitudeStart
300	20220126_Surveyor2021_SFtoHI_Transit_SC19-SC11_16S-background.eds	Surveyor2021_SFtoHI_SC16_A178_archive_bac_Transit_29jun21	Surveyor2021_SFtoHI_SC16 1:5	field		esp	16S	14.22936153	85.98571777			2000	700	400	100	0.2	2	4.70E+05	1.00E+05	9.30E+04	1.10E+04	4.70E+05	1.00E+05	24.8448912	-147.50304
301	20220126_Surveyor2021_SFtoHI_Transit_SC19-SC11_16S-background.eds	Surveyor2021_SFtoHI_SC16_A178_archive_bac_Transit_29jun21	Surveyor2021_SFtoHI_SC16 1:50	field		esp	16S	18.16056061	85.98414612			2000	700	400	100	0.02	2	3.30E+04	7.20E+04	7.30E+04	6.40E+03	3.30E+04	7.20E+04	24.8448912	-147.50304
302	20220126_Surveyor2021_SFtoHI_Transit_SC19-SC11_16S-background.eds	Surveyor2021_SFtoHI_SC16_A178_archive_bac_Transit_29jun21	Surveyor2021_SFtoHI_SC16 1:50	field		esp	16S	18.00803757	85.98414612			2000	700	400	100	0.02	2	3.60E+04	8.00E+04	7.30E+04	6.40E+03	3.60E+04	8.00E+04	24.8448912	-147.50304
303	20220126_Surveyor2021_SFtoHI_Transit_SC19-SC11_16S-background.eds	Surveyor2021_SFtoHI_SC16_A178_archive_bac_Transit_29jun21	Surveyor2021_SFtoHI_SC16 1:50	field		esp	16S	18.26431465	85.98213196			2000	700	400	100	0.02	2	3.10E+04	6.70E+04	7.30E+04	6.40E+03	3.10E+04	6.70E+04	24.8448912	-147.50304
292	20220126_Surveyor2021_SFtoHI_Transit_SC19-SC11_16S-background.eds	Surveyor2021_SFtoHI_SC17_A197_archive_bac_Transit_28jun21	Surveyor2021_SFtoHI_SC17 1:5	field		esp	16S	13.38628101	86.13453674			2000	700	400	100	0.2	2	8.20E+05	1.80E+05	1.60E+05	1.90E+04	8.20E+05	1.80E+05	25.1420752	-146.891008
293	20220126_Surveyor2021_SFtoHI_Transit_SC19-SC11_16S-background.eds	Surveyor2021_SFtoHI_SC17_A197_archive_bac_Transit_28jun21	Surveyor2021_SFtoHI_SC17 1:5	field		esp	16S	13.60115433	85.98571777			2000	700	400	100	0.2	2	7.10E+05	1.60E+05	1.60E+05	1.90E+04	7.10E+05	1.60E+05	25.1420752	-146.891008
294	20220126_Surveyor2021_SFtoHI_Transit_SC19-SC11_16S-background.eds	Surveyor2021_SFtoHI_SC17_A197_archive_bac_Transit_28jun21	Surveyor2021_SFtoHI_SC17 1:5	field		esp	16S	13.72161674	85.98571777			2000	700	400	100	0.2	2	6.60E+05	1.40E+05	1.60E+05	1.90E+04	6.60E+05	1.40E+05	25.1420752	-146.891008
295	20220126_Surveyor2021_SFtoHI_Transit_SC19-SC11_16S-background.eds	Surveyor2021_SFtoHI_SC17_A197_archive_bac_Transit_28jun21	Surveyor2021_SFtoHI_SC17 1:50	field		esp	16S	17.17433739	85.83480072			2000	700	400	100	0.02	2	6.40E+04	1.40E+05	1.50E+05	1.10E+04	6.40E+04	1.40E+05	25.1420752	-146.891008
296	20220126_Surveyor2021_SFtoHI_Transit_SC19-SC11_16S-background.eds	Surveyor2021_SFtoHI_SC17_A197_archive_bac_Transit_28jun21	Surveyor2021_SFtoHI_SC17 1:50	field		esp	16S	17.02786255	85.83480072			2000	700	400	100	0.02	2	7.10E+04	1.50E+05	1.50E+05	1.10E+04	7.10E+04	1.50E+05	25.1420752	-146.891008
297	20220126_Surveyor2021_SFtoHI_Transit_SC19-SC11_16S-background.eds	Surveyor2021_SFtoHI_SC17_A197_archive_bac_Transit_28jun21	Surveyor2021_SFtoHI_SC17 1:50	field		esp	16S	16.9575386	85.83283234			2000	700	400	100	0.02	2	7.40E+04	1.60E+05	1.50E+05	1.10E+04	7.40E+04	1.60E+05	25.1420752	-146.891008
286	20220126_Surveyor2021_SFtoHI_Transit_SC19-SC11_16S-background.eds	Surveyor2021_SFtoHI_SC18_A90_archive_bac_Transit_28jun21	Surveyor2021_SFtoHI_SC18 1:5	field		esp	16S	14.28912354	86.13453674			2000	700	300	100	0.2	2	4.50E+05	1.30E+05	1.20E+05	9.90E+03	4.50E+05	1.30E+05	25.4769648	-146.08032
287	20220126_Surveyor2021_SFtoHI_Transit_SC19-SC11_16S-background.eds	Surveyor2021_SFtoHI_SC18_A90_archive_bac_Transit_28jun21	Surveyor2021_SFtoHI_SC18 1:5	field		esp	16S	14.52167511	86.13505554			2000	700	300	100	0.2	2	3.80E+05	1.10E+05	1.20E+05	9.90E+03	3.80E+05	1.10E+05	25.4769648	-146.08032
288	20220126_Surveyor2021_SFtoHI_Transit_SC19-SC11_16S-background.eds	Surveyor2021_SFtoHI_SC18_A90_archive_bac_Transit_28jun21	Surveyor2021_SFtoHI_SC18 1:5	field		esp	16S	14.33990192	86.13505554			2000	700	300	100	0.2	2	4.30E+05	1.30E+05	1.20E+05	9.90E+03	4.30E+05	1.30E+05	25.4769648	-146.08032
289	20220126_Surveyor2021_SFtoHI_Transit_SC19-SC11_16S-background.eds	Surveyor2021_SFtoHI_SC18_A90_archive_bac_Transit_28jun21	Surveyor2021_SFtoHI_SC18 1:50	field		esp	16S	18.21539688	85.98414612			2000	700	300	100	0.02	2	3.20E+04	9.20E+04	1.10E+05	1.40E+04	3.20E+04	9.20E+04	25.4769648	-146.08032
290	20220126_Surveyor2021_SFtoHI_Transit_SC19-SC11_16S-background.eds	Surveyor2021_SFtoHI_SC18_A90_archive_bac_Transit_28jun21	Surveyor2021_SFtoHI_SC18 1:50	field		esp	16S	17.9720974	85.98414612			2000	700	300	100	0.02	2	3.70E+04	1.10E+05	1.10E+05	1.40E+04	3.70E+04	1.10E+05	25.4769648	-146.08032
291	20220126_Surveyor2021_SFtoHI_Transit_SC19-SC11_16S-background.eds	Surveyor2021_SFtoHI_SC18_A90_archive_bac_Transit_28jun21	Surveyor2021_SFtoHI_SC18 1:50	field		esp	16S	17.8310585	85.98213196			2000	700	300	100	0.02	2	4.10E+04	1.20E+05	1.10E+05	1.40E+04	4.10E+04	1.20E+05	25.4769648	-146.08032
280	20220126_Surveyor2021_SFtoHI_Transit_SC19-SC11_16S-background.eds	Surveyor2021_SFtoHI_SC19_A118_archive_bac_Transit_27jun21	Surveyor2021_SFtoHI_SC19 1:5	field		esp	16S	13.69263554	86.13453674			2000	700	400	100	0.2	2	6.70E+05	1.50E+05	2.00E+05	7.20E+04	6.70E+05	1.50E+05	25.7373584	-145.3692544
281	20220126_Surveyor2021_SFtoHI_Transit_SC19-SC11_16S-background.eds	Surveyor2021_SFtoHI_SC19_A118_archive_bac_Transit_27jun21	Surveyor2021_SFtoHI_SC19 1:5	field		esp	16S	13.44581604	86.13505554			2000	700	400	100	0.2	2	7.90E+05	1.70E+05	2.00E+05	7.20E+04	7.90E+05	1.70E+05	25.7373584	-145.3692544
282	20220126_Surveyor2021_SFtoHI_Transit_SC19-SC11_16S-background.eds	Surveyor2021_SFtoHI_SC19_A118_archive_bac_Transit_27jun21	Surveyor2021_SFtoHI_SC19 1:5	field		esp	16S	12.71830463	86.13505554			2000	700	400	100	0.2	2	1.30E+06	2.80E+05	2.00E+05	7.20E+04	1.30E+06	2.80E+05	25.7373584	-145.3692544
283	20220126_Surveyor2021_SFtoHI_Transit_SC19-SC11_16S-background.eds	Surveyor2021_SFtoHI_SC19_A118_archive_bac_Transit_27jun21	Surveyor2021_SFtoHI_SC19 1:50	field		esp	16S	16.76472855	85.98414612			2000	700	400	100	0.02	2	8.40E+04	1.80E+05	1.40E+05	4.70E+04	8.40E+04	1.80E+05	25.7373584	-145.3692544
284	20220126_Surveyor2021_SFtoHI_Transit_SC19-SC11_16S-background.eds	Surveyor2021_SFtoHI_SC19_A118_archive_bac_Transit_27jun21	Surveyor2021_SFtoHI_SC19 1:50	field		esp	16S	17.08615494	85.83480072			2000	700	400	100	0.02	2	6.80E+04	1.50E+05	1.40E+05	4.70E+04	6.80E+04	1.50E+05	25.7373584	-145.3692544
285	20220126_Surveyor2021_SFtoHI_Transit_SC19-SC11_16S-background.eds	Surveyor2021_SFtoHI_SC19_A118_archive_bac_Transit_27jun21	Surveyor2021_SFtoHI_SC19 1:50	field		esp	16S	17.82104301	85.98213196			2000	700	400	100	0.02	2	4.10E+04	9.00E+04	1.40E+05	4.70E+04	4.10E+04	9.00E+04	25.7373584	-145.3692544
322	20220126_Surveyor2021_SFtoHI_Transit_SC19-SC11_16S-background.eds	Surveyor2021_SFtoHI_SC19_A118_archive_bac_Transit_27jun21	Surveyor2021_SFtoHI_SC19-SC11_NTC	ntc		bench	16S	26.66360664	87.47608948			1	1	1	1	1	2	1.10E+02	5.30E+01	4.30E+01	9.60E+00	1.10E+02	5.30E+01	25.7373584	-145.3692544
323	20220126_Surveyor2021_SFtoHI_Transit_SC19-SC11_16S-background.eds	Surveyor2021_SFtoHI_SC19_A118_archive_bac_Transit_27jun21	Surveyor2021_SFtoHI_SC19-SC11_NTC	ntc		bench	16S	27.33064651	87.77471161			1	1	1	1	1	2	6.80E+01	3.40E+01	4.30E+01	9.60E+00	 	 	25.7373584	-145.3692544
324	20220126_Surveyor2021_SFtoHI_Transit_SC19-SC11_16S-background.eds	Surveyor2021_SFtoHI_SC19_A118_archive_bac_Transit_27jun21	Surveyor2021_SFtoHI_SC19-SC11_NTC	ntc		bench	16S	26.95163536	87.77726746			1	1	1	1	1	2	8.70E+01	4.40E+01	4.30E+01	9.60E+00	 	 	25.7373584	-145.3692544
379	20220127_Surveyor2021_SFtoHI_Transit_SC10-SC2_16S-background.eds	Surveyor2021_SFtoHI_SC2_A44_archive_bac_Transit_6jul21	Surveyor2021_SFtoHI_SC2 1:50	field		esp	16S	16.97459793	86.13526154			2000	700	400	100	0.02	2	7.30E+04	1.60E+05	1.60E+05	5.30E+03	7.30E+04	1.60E+05	21.418184	-156.5753344
380	20220127_Surveyor2021_SFtoHI_Transit_SC10-SC2_16S-background.eds	Surveyor2021_SFtoHI_SC2_A44_archive_bac_Transit_6jul21	Surveyor2021_SFtoHI_SC2 1:50	field		esp	16S	16.90224075	86.13526154			2000	700	400	100	0.02	2	7.70E+04	1.70E+05	1.60E+05	5.30E+03	7.70E+04	1.70E+05	21.418184	-156.5753344
381	20220127_Surveyor2021_SFtoHI_Transit_SC10-SC2_16S-background.eds	Surveyor2021_SFtoHI_SC2_A44_archive_bac_Transit_6jul21	Surveyor2021_SFtoHI_SC2 1:50	field		esp	16S	16.99242401	86.13648224			2000	700	400	100	0.02	2	7.20E+04	1.60E+05	1.60E+05	5.30E+03	7.20E+04	1.60E+05	21.418184	-156.5753344
277	20220128_Surveyor2021_SFtoHI_Transit_SC31-SC20_16S-background.eds	Surveyor2021_SFtoHI_SC20_A54_archive_bac_Transit_27jun21	Surveyor2021_SFtoHI_SC20 1:50	field		esp	16S	17.38734436	86.13450623			2000	700	400	100	0.02	2	5.50E+04	1.20E+05	1.20E+05	7.60E+03	5.50E+04	1.20E+05	26.047312	-144.4879744
278	20220128_Surveyor2021_SFtoHI_Transit_SC31-SC20_16S-background.eds	Surveyor2021_SFtoHI_SC20_A54_archive_bac_Transit_27jun21	Surveyor2021_SFtoHI_SC20 1:50	field		esp	16S	17.52771378	86.13272858			2000	700	400	100	0.02	2	5.00E+04	1.10E+05	1.20E+05	7.60E+03	5.00E+04	1.10E+05	26.047312	-144.4879744
279	20220128_Surveyor2021_SFtoHI_Transit_SC31-SC20_16S-background.eds	Surveyor2021_SFtoHI_SC20_A54_archive_bac_Transit_27jun21	Surveyor2021_SFtoHI_SC20 1:50	field		esp	16S	17.34359741	85.9834137			2000	700	400	100	0.02	2	5.70E+04	1.20E+05	1.20E+05	7.60E+03	5.70E+04	1.20E+05	26.047312	-144.4879744
247	20220128_Surveyor2021_SFtoHI_Transit_SC31-SC20_16S-background.eds	Surveyor2021_SFtoHI_SC21_A290_archive_bac_Transit_26jun21	Surveyor2021_SFtoHI_SC21 1:5	field		esp	16S	13.80582047	85.83583832			2000	700	400	100	0.2	2	6.20E+05	1.40E+05	1.60E+05	4.40E+04	6.20E+05	1.40E+05	26.3861072	-143.963968
248	20220128_Surveyor2021_SFtoHI_Transit_SC31-SC20_16S-background.eds	Surveyor2021_SFtoHI_SC21_A290_archive_bac_Transit_26jun21	Surveyor2021_SFtoHI_SC21 1:5	field		esp	16S	13.7580862	85.68477631			2000	700	400	100	0.2	2	6.40E+05	1.40E+05	1.60E+05	4.40E+04	6.40E+05	1.40E+05	26.3861072	-143.963968
249	20220128_Surveyor2021_SFtoHI_Transit_SC31-SC20_16S-background.eds	Surveyor2021_SFtoHI_SC21_A290_archive_bac_Transit_26jun21	Surveyor2021_SFtoHI_SC21 1:5	field		esp	16S	13.12840271	85.68477631			2000	700	400	100	0.2	2	9.80E+05	2.10E+05	1.60E+05	4.40E+04	9.80E+05	2.10E+05	26.3861072	-143.963968
256	20220128_Surveyor2021_SFtoHI_Transit_SC31-SC20_16S-background.eds	Surveyor2021_SFtoHI_SC21_A290_archive_bac_Transit_26jun21	Surveyor2021_SFtoHI_SC21 1:50	field		esp	16S	17.13444901	85.98516846			2000	700	400	100	0.02	2	6.60E+04	1.40E+05	1.20E+05	5.40E+04	6.60E+04	1.40E+05	26.3861072	-143.963968
257	20220128_Surveyor2021_SFtoHI_Transit_SC31-SC20_16S-background.eds	Surveyor2021_SFtoHI_SC21_A290_archive_bac_Transit_26jun21	Surveyor2021_SFtoHI_SC21 1:50	field		esp	16S	18.46611214	85.83409119			2000	700	400	100	0.02	2	2.70E+04	5.80E+04	1.20E+05	5.40E+04	2.70E+04	5.80E+04	26.3861072	-143.963968
258	20220128_Surveyor2021_SFtoHI_Transit_SC31-SC20_16S-background.eds	Surveyor2021_SFtoHI_SC21_A290_archive_bac_Transit_26jun21	Surveyor2021_SFtoHI_SC21 1:50	field		esp	16S	16.99370003	85.83409119			2000	700	400	100	0.02	2	7.20E+04	1.60E+05	1.20E+05	5.40E+04	7.20E+04	1.60E+05	26.3861072	-143.963968
229	20220128_Surveyor2021_SFtoHI_Transit_SC31-SC20_16S-background.eds	Surveyor2021_SFtoHI_SC22_A187_archive_bac_Transit_26jun21	Surveyor2021_SFtoHI_SC22 1:5	field		esp	16S	13.29102898	85.83583832			2000	700	400	100	0.2	2	8.80E+05	1.90E+05	2.00E+05	2.10E+04	8.80E+05	1.90E+05	26.5413808	-143.6073216
230	20220128_Surveyor2021_SFtoHI_Transit_SC31-SC20_16S-background.eds	Surveyor2021_SFtoHI_SC22_A187_archive_bac_Transit_26jun21	Surveyor2021_SFtoHI_SC22 1:5	field		esp	16S	13.3256216	85.68477631			2000	700	400	100	0.2	2	8.60E+05	1.90E+05	2.00E+05	2.10E+04	8.60E+05	1.90E+05	26.5413808	-143.6073216
231	20220128_Surveyor2021_SFtoHI_Transit_SC31-SC20_16S-background.eds	Surveyor2021_SFtoHI_SC22_A187_archive_bac_Transit_26jun21	Surveyor2021_SFtoHI_SC22 1:5	field		esp	16S	13.04920864	85.83409119			2000	700	400	100	0.2	2	1.00E+06	2.30E+05	2.00E+05	2.10E+04	1.00E+06	2.30E+05	26.5413808	-143.6073216
238	20220128_Surveyor2021_SFtoHI_Transit_SC31-SC20_16S-background.eds	Surveyor2021_SFtoHI_SC22_A187_archive_bac_Transit_26jun21	Surveyor2021_SFtoHI_SC22 1:50	field		esp	16S	16.86705208	85.83583832			2000	700	400	100	0.02	2	7.90E+04	1.70E+05	1.80E+05	1.20E+04	7.90E+04	1.70E+05	26.5413808	-143.6073216
239	20220128_Surveyor2021_SFtoHI_Transit_SC31-SC20_16S-background.eds	Surveyor2021_SFtoHI_SC22_A187_archive_bac_Transit_26jun21	Surveyor2021_SFtoHI_SC22 1:50	field		esp	16S	16.87642097	85.68477631			2000	700	400	100	0.02	2	7.80E+04	1.70E+05	1.80E+05	1.20E+04	7.80E+04	1.70E+05	26.5413808	-143.6073216
240	20220128_Surveyor2021_SFtoHI_Transit_SC31-SC20_16S-background.eds	Surveyor2021_SFtoHI_SC22_A187_archive_bac_Transit_26jun21	Surveyor2021_SFtoHI_SC22 1:50	field		esp	16S	16.70711327	85.83409119			2000	700	400	100	0.02	2	8.80E+04	1.90E+05	1.80E+05	1.20E+04	8.80E+04	1.90E+05	26.5413808	-143.6073216
211	20220128_Surveyor2021_SFtoHI_Transit_SC31-SC20_16S-background.eds	Surveyor2021_SFtoHI_SC23_A62_archive_bac_Transit_25un21	Surveyor2021_SFtoHI_SC23 1:5	field		esp	16S	11.81536102	85.98516846			2000	700	400	100	0.2	2	2.40E+06	5.20E+05	7.10E+05	3.20E+05	2.40E+06	5.20E+05	26.852032	-142.8519424
212	20220128_Surveyor2021_SFtoHI_Transit_SC31-SC20_16S-background.eds	Surveyor2021_SFtoHI_SC23_A62_archive_bac_Transit_25un21	Surveyor2021_SFtoHI_SC23 1:5	field		esp	16S	11.81140137	85.83409119			2000	700	400	100	0.2	2	2.40E+06	5.20E+05	7.10E+05	3.20E+05	2.40E+06	5.20E+05	26.852032	-142.8519424
213	20220128_Surveyor2021_SFtoHI_Transit_SC31-SC20_16S-background.eds	Surveyor2021_SFtoHI_SC23_A62_archive_bac_Transit_25un21	Surveyor2021_SFtoHI_SC23 1:5	field		esp	16S	10.73376846	85.83409119			2000	700	400	100	0.2	2	4.90E+06	1.10E+06	7.10E+05	3.20E+05	4.90E+06	1.10E+06	26.852032	-142.8519424
220	20220128_Surveyor2021_SFtoHI_Transit_SC31-SC20_16S-background.eds	Surveyor2021_SFtoHI_SC23_A62_archive_bac_Transit_25un21	Surveyor2021_SFtoHI_SC23 1:50	field		esp	16S	16.18073082	85.83583832			2000	700	400	100	0.02	2	1.20E+05	2.70E+05	2.20E+05	6.30E+04	1.20E+05	2.70E+05	26.852032	-142.8519424
221	20220128_Surveyor2021_SFtoHI_Transit_SC31-SC20_16S-background.eds	Surveyor2021_SFtoHI_SC23_A62_archive_bac_Transit_25un21	Surveyor2021_SFtoHI_SC23 1:50	field		esp	16S	16.33743477	85.68477631			2000	700	400	100	0.02	2	1.10E+05	2.50E+05	2.20E+05	6.30E+04	1.10E+05	2.50E+05	26.852032	-142.8519424
222	20220128_Surveyor2021_SFtoHI_Transit_SC31-SC20_16S-background.eds	Surveyor2021_SFtoHI_SC23_A62_archive_bac_Transit_25un21	Surveyor2021_SFtoHI_SC23 1:50	field		esp	16S	17.03914261	85.83409119			2000	700	400	100	0.02	2	7.00E+04	1.50E+05	2.20E+05	6.30E+04	7.00E+04	1.50E+05	26.852032	-142.8519424
271	20220128_Surveyor2021_SFtoHI_Transit_SC31-SC20_16S-background.eds	Surveyor2021_SFtoHI_SC24_A208_archive_bac_Transit_25jun21	Surveyor2021_SFtoHI_SC24 1:5	field		esp	16S	13.89029026	86.28149414			2000	700	400	100	0.2	2	5.90E+05	1.30E+05	1.20E+05	8.90E+03	5.90E+05	1.30E+05	27.1713024	-142.0381312
272	20220128_Surveyor2021_SFtoHI_Transit_SC31-SC20_16S-background.eds	Surveyor2021_SFtoHI_SC24_A208_archive_bac_Transit_25jun21	Surveyor2021_SFtoHI_SC24 1:5	field		esp	16S	14.11113739	86.13178253			2000	700	400	100	0.2	2	5.00E+05	1.10E+05	1.20E+05	8.90E+03	5.00E+05	1.10E+05	27.1713024	-142.0381312
273	20220128_Surveyor2021_SFtoHI_Transit_SC31-SC20_16S-background.eds	Surveyor2021_SFtoHI_SC24_A208_archive_bac_Transit_25jun21	Surveyor2021_SFtoHI_SC24 1:5	field		esp	16S	13.98675251	86.13178253	73.5878067		2000	700	400	100	0.2	2	5.50E+05	1.20E+05	1.20E+05	8.90E+03	5.50E+05	1.20E+05	27.1713024	-142.0381312
274	20220128_Surveyor2021_SFtoHI_Transit_SC31-SC20_16S-background.eds	Surveyor2021_SFtoHI_SC24_A208_archive_bac_Transit_25jun21	Surveyor2021_SFtoHI_SC24 1:50	field		esp	16S	17.36271095	86.13252258			2000	700	400	100	0.02	2	5.60E+04	1.20E+05	1.10E+05	1.90E+04	5.60E+04	1.20E+05	27.1713024	-142.0381312
275	20220128_Surveyor2021_SFtoHI_Transit_SC31-SC20_16S-background.eds	Surveyor2021_SFtoHI_SC24_A208_archive_bac_Transit_25jun21	Surveyor2021_SFtoHI_SC24 1:50	field		esp	16S	17.86772728	86.13252258			2000	700	400	100	0.02	2	4.00E+04	8.80E+04	1.10E+05	1.90E+04	4.00E+04	8.80E+04	27.1713024	-142.0381312
276	20220128_Surveyor2021_SFtoHI_Transit_SC31-SC20_16S-background.eds	Surveyor2021_SFtoHI_SC24_A208_archive_bac_Transit_25jun21	Surveyor2021_SFtoHI_SC24 1:50	field		esp	16S	17.43221474	86.13450623			2000	700	400	100	0.02	2	5.40E+04	1.20E+05	1.10E+05	1.90E+04	5.40E+04	1.20E+05	27.1713024	-142.0381312
259	20220128_Surveyor2021_SFtoHI_Transit_SC31-SC20_16S-background.eds	Surveyor2021_SFtoHI_SC25_A20_archive_bac_Transit_24jun21	Surveyor2021_SFtoHI_SC25 1:5	field		esp	16S	13.29621792	86.13220215			2000	700	400	100	0.2	2	8.70E+05	1.90E+05	2.20E+05	3.40E+04	8.70E+05	1.90E+05	27.511952	-141.0992896
260	20220128_Surveyor2021_SFtoHI_Transit_SC31-SC20_16S-background.eds	Surveyor2021_SFtoHI_SC25_A20_archive_bac_Transit_24jun21	Surveyor2021_SFtoHI_SC25 1:5	field		esp	16S	13.19534016	85.98244476			2000	700	400	100	0.2	2	9.40E+05	2.00E+05	2.20E+05	3.40E+04	9.40E+05	2.00E+05	27.511952	-141.0992896
261	20220128_Surveyor2021_SFtoHI_Transit_SC31-SC20_16S-background.eds	Surveyor2021_SFtoHI_SC25_A20_archive_bac_Transit_24jun21	Surveyor2021_SFtoHI_SC25 1:5	field		esp	16S	12.86156178	85.98244476			2000	700	400	100	0.2	2	1.20E+06	2.60E+05	2.20E+05	3.40E+04	1.20E+06	2.60E+05	27.511952	-141.0992896
262	20220128_Surveyor2021_SFtoHI_Transit_SC31-SC20_16S-background.eds	Surveyor2021_SFtoHI_SC25_A20_archive_bac_Transit_24jun21	Surveyor2021_SFtoHI_SC25 1:50	field		esp	16S	16.62870979	85.98321533			2000	700	400	100	0.02	2	9.20E+04	2.00E+05	1.90E+05	1.20E+04	9.20E+04	2.00E+05	27.511952	-141.0992896
263	20220128_Surveyor2021_SFtoHI_Transit_SC31-SC20_16S-background.eds	Surveyor2021_SFtoHI_SC25_A20_archive_bac_Transit_24jun21	Surveyor2021_SFtoHI_SC25 1:50	field		esp	16S	16.71147919	85.98321533			2000	700	400	100	0.02	2	8.70E+04	1.90E+05	1.90E+05	1.20E+04	8.70E+04	1.90E+05	27.511952	-141.0992896
264	20220128_Surveyor2021_SFtoHI_Transit_SC31-SC20_16S-background.eds	Surveyor2021_SFtoHI_SC25_A20_archive_bac_Transit_24jun21	Surveyor2021_SFtoHI_SC25 1:50	field		esp	16S	16.8085289	85.98516846			2000	700	400	100	0.02	2	8.20E+04	1.80E+05	1.90E+05	1.20E+04	8.20E+04	1.80E+05	27.511952	-141.0992896
253	20220128_Surveyor2021_SFtoHI_Transit_SC31-SC20_16S-background.eds	Surveyor2021_SFtoHI_SC26_A229_archive_bac_Transit_24jun21	Surveyor2021_SFtoHI_SC26 1:50	field		esp	16S	17.66491699	85.98321533			2000	700	400	100	0.02	2	4.60E+04	1.00E+05	1.10E+05	7.30E+03	4.60E+04	1.00E+05	27.7858848	-140.1472512
254	20220128_Surveyor2021_SFtoHI_Transit_SC31-SC20_16S-background.eds	Surveyor2021_SFtoHI_SC26_A229_archive_bac_Transit_24jun21	Surveyor2021_SFtoHI_SC26 1:50	field		esp	16S	17.48364258	85.98321533			2000	700	400	100	0.02	2	5.20E+04	1.10E+05	1.10E+05	7.30E+03	5.20E+04	1.10E+05	27.7858848	-140.1472512
255	20220128_Surveyor2021_SFtoHI_Transit_SC31-SC20_16S-background.eds	Surveyor2021_SFtoHI_SC26_A229_archive_bac_Transit_24jun21	Surveyor2021_SFtoHI_SC26 1:50	field		esp	16S	17.49427032	85.98516846			2000	700	400	100	0.02	2	5.10E+04	1.10E+05	1.10E+05	7.30E+03	5.10E+04	1.10E+05	27.7858848	-140.1472512
244	20220128_Surveyor2021_SFtoHI_Transit_SC31-SC20_16S-background.eds	Surveyor2021_SFtoHI_SC27_A109_archive_bac_Transit_23jun21	Surveyor2021_SFtoHI_SC27 1:50	field		esp	16S	16.82656288	85.83390808			2000	700	400	100	0.02	2	8.10E+04	1.80E+05	1.80E+05	8.70E+03	8.10E+04	1.80E+05	28.0898912	-139.0586496
245	20220128_Surveyor2021_SFtoHI_Transit_SC31-SC20_16S-background.eds	Surveyor2021_SFtoHI_SC27_A109_archive_bac_Transit_23jun21	Surveyor2021_SFtoHI_SC27 1:50	field		esp	16S	16.81227684	85.83390808			2000	700	400	100	0.02	2	8.20E+04	1.80E+05	1.80E+05	8.70E+03	8.20E+04	1.80E+05	28.0898912	-139.0586496
246	20220128_Surveyor2021_SFtoHI_Transit_SC31-SC20_16S-background.eds	Surveyor2021_SFtoHI_SC27_A109_archive_bac_Transit_23jun21	Surveyor2021_SFtoHI_SC27 1:50	field		esp	16S	16.69888115	85.83583832			2000	700	400	100	0.02	2	8.80E+04	1.90E+05	1.80E+05	8.70E+03	8.80E+04	1.90E+05	28.0898912	-139.0586496
235	20220128_Surveyor2021_SFtoHI_Transit_SC31-SC20_16S-background.eds	Surveyor2021_SFtoHI_SC28_A233_archive_bac_Transit_23jun21	Surveyor2021_SFtoHI_SC28 1:50	field		esp	16S	17.50698662	85.98321533			2000	700	400	100	0.02	2	5.10E+04	1.10E+05	1.10E+05	9.60E+03	5.10E+04	1.10E+05	28.2978976	-138.290816
236	20220128_Surveyor2021_SFtoHI_Transit_SC31-SC20_16S-background.eds	Surveyor2021_SFtoHI_SC28_A233_archive_bac_Transit_23jun21	Surveyor2021_SFtoHI_SC28 1:50	field		esp	16S	17.75671387	85.98321533			2000	700	400	100	0.02	2	4.30E+04	9.40E+04	1.10E+05	9.60E+03	4.30E+04	9.40E+04	28.2978976	-138.290816
237	20220128_Surveyor2021_SFtoHI_Transit_SC31-SC20_16S-background.eds	Surveyor2021_SFtoHI_SC28_A233_archive_bac_Transit_23jun21	Surveyor2021_SFtoHI_SC28 1:50	field		esp	16S	17.52568436	85.98516846			2000	700	400	100	0.02	2	5.00E+04	1.10E+05	1.10E+05	9.60E+03	5.00E+04	1.10E+05	28.2978976	-138.290816
223	20220128_Surveyor2021_SFtoHI_Transit_SC31-SC20_16S-background.eds	Surveyor2021_SFtoHI_SC29_A229_archive_bac_Transit_22jun21	Surveyor2021_SFtoHI_SC29 1:5	field		esp	16S	13.63944912	86.13220215			2000	700	400	100	0.2	2	6.90E+05	1.50E+05	1.40E+05	1.10E+04	6.90E+05	1.50E+05	28.4755168	-137.6180352
224	20220128_Surveyor2021_SFtoHI_Transit_SC31-SC20_16S-background.eds	Surveyor2021_SFtoHI_SC29_A229_archive_bac_Transit_22jun21	Surveyor2021_SFtoHI_SC29 1:5	field		esp	16S	13.87367725	86.13178253			2000	700	400	100	0.2	2	5.90E+05	1.30E+05	1.40E+05	1.10E+04	5.90E+05	1.30E+05	28.4755168	-137.6180352
